"","TIME_STAMP","WIND_SPEED","WIND_DIR","POWER","DAY","MONTH","YEAR","MIN_TIME","HOUR_TIME","WIND_MOV","SPD_MOV"
"1380","2011-03-24",4.736,18,120.86,24,3,2011,1140,1900,0.713,0.00500000000000007
"1385","2011-03-24",6.35666666666667,20,258.466666666667,24,3,2011,1210,2010,0.634444444444444,0.0903333333333333
"1388","2011-03-25",6.174,24,237.58,25,3,2011,130,210,0.116800000000001,-0.05
"1393","2011-03-25",6.8925,21,279.575,25,3,2011,430,710,0.901250000000001,-0.00999999999999996
"1397","2011-03-25",6.21,24,248.466666666667,25,3,2011,1410,2330,0.390999999999999,-0.0350000000000001
"1400","2011-03-26",6.56,25,291.2,26,3,2011,0,0,0.577833333333334,0.051
"1406","2011-03-26",5.38333333333333,21,162.766666666667,26,3,2011,60,100,0.932333333333333,0.039
"1412","2011-03-26",4.61166666666667,20,97.5166666666667,26,3,2011,120,200,0.297166666666667,-0.012
"1418","2011-03-26",6.33833333333333,21,238.066666666667,26,3,2011,180,300,0.654333333333334,-0.016
"1424","2011-03-26",7.925,20,302.333333333333,26,3,2011,240,400,0.526333333333333,-0.089
"1430","2011-03-26",9.26,22,279.9,26,3,2011,690,1130,0.584,-0.426
"1431","2011-03-27",3.54333333333333,29,40.2333333333333,27,3,2011,840,1400,1.92300209643606,-0.00359119496855346
"1437","2011-03-27",3.796,35,51.96,27,3,2011,900,1500,0.331999999999999,-0.00499999999999998
"1442","2011-03-27",3.684,36,49.54,27,3,2011,970,1610,0.218866666666667,-0.01
"1447","2011-03-27",3.75833333333333,36,50.3,27,3,2011,1020,1700,0.609833333333333,-0.07
"1453","2011-03-27",5.41333333333333,34,154.016666666667,27,3,2011,1080,1800,0.189500000000001,0.0640000000000001
"1459","2011-03-27",4.38,34,77.4,27,3,2011,1140,1900,1.2995,-0.019
"1465","2011-03-27",5.13,27,126.55,27,3,2011,1200,2000,0.230833333333333,-0.0420000000000001
"1471","2011-03-27",6.545,27,289.483333333333,27,3,2011,1260,2100,0.202166666666666,0.022
"1477","2011-03-27",6.59333333333333,26,295,27,3,2011,1320,2200,0.232,0.000999999999999979
"1483","2011-03-27",7.505,25,350.4,27,3,2011,1380,2300,0.246999999999999,0.1
"1485","2011-03-28",7.198,29,221.56,28,3,2011,1030,1710,3.323,-0.202
"1490","2011-03-28",6.23166666666667,26,226.533333333333,28,3,2011,1080,1800,1.656,-0.047
"1496","2011-03-28",6.99333333333333,24,335.7,28,3,2011,1140,1900,0.716,0.036
"1502","2011-03-28",7.61,23,357.7,28,3,2011,1200,2000,0.837,0.0510000000000001
"1503","2011-03-29",11.75,25,237.5,29,3,2011,270,430,0.216999999999999,-0.0939999999999999
"1504","2011-03-29",12.73,25,38.3,29,3,2011,350,550,0.0245000000000001,0.01225
"1505","2011-03-29",13.2125,24,305.8,29,3,2011,360,600,0.463250000000001,0.077
"1509","2011-03-29",12.3333333333333,23,171.733333333333,29,3,2011,480,800,0.101037037037038,-0.0108888888888889
"1512","2011-03-29",7.67,24,75.8,29,3,2011,890,1450,0.097999999999999,-0.15
"1513","2011-03-31",7.06,23,168.8,31,3,2011,780,1300,0.104999999999998,-0.119
"1514","2011-03-31",7.24,22,342.8,31,3,2011,1010,1650,0.0539999999999992,-0.055
"1515","2011-03-31",6.66,22,286.2,31,3,2011,1020,1700,0.458999999999998,-0.058
"1516","2011-03-31",7.25,25,315,31,3,2011,1130,1850,0.891,-0.156
"1517","2011-03-31",6.914,25,213.04,31,3,2011,1140,1900,1.5596,-0.033
"1522","2011-03-31",2.3,7,4.8,31,3,2011,1210,2010,3.81066666666667,0.00566666666666666
"1523","2011-03-31",3.7,24,34.45,31,3,2011,1280,2120,2.54907142857143,0.0218571428571429
"1525","2011-04-01",3.345,5,22.7,1,4,2011,10,10,1.2233125,-0.000937499999999999
"1527","2011-04-01",3.215,21,25.875,1,4,2011,60,100,1.628375,0.01225
"1531","2011-04-01",3.7175,17,47.85,1,4,2011,240,400,0.180316666666663,0.0119333333333333
"1535","2011-04-01",3.2925,32,23.975,1,4,2011,550,910,0.449660714285713,0.000214285714285714
"1539","2011-04-01",4.3125,28,90.075,1,4,2011,600,1000,2.80733333333333,0.113
"1543","2011-04-01",4.76166666666667,28,136.183333333333,1,4,2011,660,1100,0.644166666666666,0.207
"1549","2011-04-01",5.565,31,192.716666666667,1,4,2011,720,1200,1.04166666666667,-0.022
"1555","2011-04-01",5.94333333333333,28,212.183333333333,1,4,2011,780,1300,0.666999999999999,0.083
"1561","2011-04-01",7.14666666666667,28,337.133333333333,1,4,2011,840,1400,0.3155,-0.019
"1567","2011-04-01",6.06333333333333,23,236.666666666667,1,4,2011,900,1500,0.742333333333334,-0.079
"1573","2011-04-01",6.72333333333333,22,311.766666666667,1,4,2011,960,1600,0.470666666666666,-0.000999999999999979
"1579","2011-04-01",5.00333333333333,19,127.016666666667,1,4,2011,1020,1700,0.872833333333334,-0.091
"1585","2011-04-01",4.94,22,156.125,1,4,2011,1080,1800,0.826083333333333,-0.034
"1589","2011-04-01",5.97333333333333,19,212.466666666667,1,4,2011,1140,1900,0.8525,-0.056
"1595","2011-04-01",6.06333333333333,25,221.316666666667,1,4,2011,1200,2000,1.80066666666667,-0.058
"1601","2011-04-01",5.935,24,231.283333333333,1,4,2011,1260,2100,0.291666666666666,0.036
"1607","2011-04-01",5.96833333333333,25,224.783333333333,1,4,2011,1320,2200,0.559333333333333,-0.083
"1613","2011-04-01",6.415,24,238,1,4,2011,1380,2300,0.521833333333334,-0.00299999999999994
"1619","2011-04-02",5.854,28,200.66,2,4,2011,70,110,0.303000000000002,-0.0890000000000001
"1624","2011-04-02",4.96666666666667,29,102.4,2,4,2011,120,200,0.5045,0.00700000000000003
"1630","2011-04-02",3.45666666666667,28,28.65,2,4,2011,180,300,0.733833333333334,-0.0489999999999999
"1636","2011-04-02",2.805,31,5.7,2,4,2011,620,1020,0.587653846153848,-0.000153846153846154
"1638","2011-04-02",3.1,34,10.4,2,4,2011,700,1140,0.0274000000000001,0.0036
"1639","2011-04-02",5.22,14,150.133333333333,2,4,2011,810,1330,1.12360606060606,0.00618181818181818
"1642","2011-04-02",6.07166666666667,13,221.116666666667,2,4,2011,840,1400,0.3505,0.051
"1648","2011-04-02",4.62333333333333,16,83.8,2,4,2011,900,1500,2.46116666666667,0.031
"1654","2011-04-02",3.75,23,44.5333333333333,2,4,2011,960,1600,1.339,0.065
"1660","2011-04-02",3.35666666666667,19,28.05,2,4,2011,1020,1700,0.990666666666667,-0.016
"1666","2011-04-02",4.21,11,73.325,2,4,2011,1100,1820,1.2005,0.0123333333333333
"1670","2011-04-02",3.56333333333333,11,36.6333333333333,2,4,2011,1140,1900,0.203333333333333,-0.059
"1673","2011-04-02",3.05,4,12.6666666666667,2,4,2011,1400,2320,0.372888888888888,-0.001
"1676","2011-04-03",3.75,2,37.4,3,4,2011,50,50,0.228714285714286,0.0168571428571429
"1677","2011-04-03",3.02,2,13.1666666666667,3,4,2011,60,100,0.729333333333333,-0.032
"1680","2011-04-03",3.482,17,26.88,3,4,2011,850,1410,0.6406,0.051
"1685","2011-04-03",3.40833333333333,16,25.05,3,4,2011,900,1500,0.700333333333333,-0.004
"1691","2011-04-03",2.955,16,10.5,3,4,2011,960,1600,0.612000000000002,-0.021
"1693","2011-04-04",4.03,27,49.9166666666667,4,4,2011,120,200,0.333022598870055,0.000898305084745762
"1699","2011-04-04",3.96,30,49.85,4,4,2011,180,300,0.558333333333333,0.044
"1705","2011-04-04",4.252,31,61.68,4,4,2011,240,400,0.313200000000002,-0.044
"1710","2011-04-04",3.53333333333333,32,32.2166666666667,4,4,2011,300,500,0.764166666666664,-0.00999999999999996
"1716","2011-04-04",3.81,33,35.0666666666667,4,4,2011,390,630,0.356583333333332,0.01975
"1719","2011-04-04",3.402,33,31.3,4,4,2011,420,700,0.341600000000001,0.029
"1724","2011-04-04",4.22,18,61.9,4,4,2011,880,1440,0.444,0.038
"1726","2011-04-04",4.12166666666667,19,54.2,4,4,2011,900,1500,0.323833333333333,-0.031
"1732","2011-04-04",3.55833333333333,20,30.6833333333333,4,4,2011,960,1600,0.349333333333334,-0.044
"1738","2011-04-04",3.325,21,21.0333333333333,4,4,2011,1020,1700,0.385666666666667,-0.036
"1744","2011-04-04",3.25333333333333,21,21.3666666666667,4,4,2011,1080,1800,0.340083333333333,-0.022
"1747","2011-04-04",3.345,21,22.4666666666667,4,4,2011,1140,1900,0.596,0.000999999999999979
"1753","2011-04-04",3.67333333333333,23,34.6333333333333,4,4,2011,1200,2000,0.403833333333333,-0.00800000000000001
"1759","2011-04-04",4.48,24,78.9333333333333,4,4,2011,1260,2100,0.557833333333334,-0.00499999999999998
"1765","2011-04-04",5.305,24,137.85,4,4,2011,1320,2200,0.229833333333333,-0.00199999999999996
"1771","2011-04-04",5.03833333333333,24,119.933333333333,4,4,2011,1380,2300,0.330666666666667,-0.00600000000000005
"1777","2011-04-05",5.155,24,130.283333333333,5,4,2011,0,0,0.359333333333333,-0.00899999999999999
"1783","2011-04-05",5.63666666666667,25,170.233333333333,5,4,2011,60,100,0.296,0.025
"1789","2011-04-05",5.28,25,136.366666666667,5,4,2011,120,200,0.330833333333334,-0.02
"1795","2011-04-05",5.20333333333333,26,128.916666666667,5,4,2011,180,300,0.207166666666667,-0.004
"1801","2011-04-05",5.19666666666667,26,130.966666666667,5,4,2011,240,400,0.291166666666666,-0.034
"1807","2011-04-05",3.44666666666667,29,27.4666666666667,5,4,2011,300,500,0.587666666666667,-0.155
"1813","2011-04-05",3.0075,29,10.775,5,4,2011,360,600,0.4285,-0.047
"1817","2011-04-05",2.6,28,2.3,5,4,2011,420,700,0.235000000000002,-0.049
"1818","2011-04-05",3.2525,25,17.675,5,4,2011,500,820,0.502125,0.005875
"1822","2011-04-05",2.9525,27,15.425,5,4,2011,540,900,0.369416666666665,-0.083
"1826","2011-04-05",3.65,25,35.9,5,4,2011,600,1000,0.895000000000002,0.029
"1827","2011-04-05",3.585,24,31.75,5,4,2011,680,1120,0.15825,0.031
"1831","2011-04-05",3.63666666666667,23,37.9833333333333,5,4,2011,720,1200,0.360666666666668,0.00500000000000003
"1837","2011-04-05",3.52833333333333,22,29.8,5,4,2011,780,1300,0.263833333333333,-0.063
"1843","2011-04-05",4.05,19,52.55,5,4,2011,840,1400,0.330833333333333,0.017
"1849","2011-04-05",5.31,19,146.383333333333,5,4,2011,900,1500,0.241333333333333,0.00799999999999992
"1855","2011-04-05",6.50833333333333,19,273.266666666667,5,4,2011,960,1600,0.317666666666666,0.00200000000000005
"1861","2011-04-05",7.09166666666667,20,343.683333333333,5,4,2011,1020,1700,0.155666666666666,-0.012
"1867","2011-04-05",7.18,21,351.6,5,4,2011,1080,1800,0.859,-0.00300000000000002
"1868","2011-04-05",6.625,24,302.1,5,4,2011,1240,2040,0.195000000000002,-0.066
"1870","2011-04-05",7.05833333333333,24,330.416666666667,5,4,2011,1260,2100,0.285,0.037
"1876","2011-04-05",7.175,23,342.683333333333,5,4,2011,1320,2200,0.312666666666667,-0.032
"1882","2011-04-06",7.198,24,343.66,6,4,2011,70,110,0.248799999999999,-0.049
"1887","2011-04-06",6.74666666666667,25,293.216666666667,6,4,2011,120,200,0.2055,0.0199999999999999
"1893","2011-04-06",5.43333333333333,26,145.766666666667,6,4,2011,180,300,0.247999999999999,-0.00700000000000003
"1899","2011-04-06",6.49166666666667,26,268.383333333333,6,4,2011,240,400,0.3655,0.00200000000000005
"1905","2011-04-06",6.70166666666667,26,300.633333333333,6,4,2011,300,500,0.2155,-0.037
"1911","2011-04-06",6.64333333333333,27,294.933333333333,6,4,2011,360,600,0.298833333333333,-0.000999999999999979
"1917","2011-04-06",6.43833333333333,26,273.483333333333,6,4,2011,420,700,0.4515,-0.019
"1923","2011-04-06",6.37666666666667,27,254.233333333333,6,4,2011,480,800,0.216333333333334,0.019
"1929","2011-04-06",5.63333333333333,27,173.683333333333,6,4,2011,540,900,0.180000000000001,-0.014
"1935","2011-04-06",5.74,26,180.333333333333,6,4,2011,600,1000,0.246999999999999,0.013
"1941","2011-04-06",5.415,25,152.666666666667,6,4,2011,660,1100,0.356833333333333,-0.021
"1947","2011-04-06",5.69833333333333,25,178.716666666667,6,4,2011,720,1200,0.484666666666667,0.0529999999999999
"1953","2011-04-06",6.21166666666667,24,229.733333333333,6,4,2011,780,1300,0.342833333333333,0.058
"1959","2011-04-06",6.19666666666667,22,231.316666666667,6,4,2011,840,1400,0.201166666666668,-0.028
"1965","2011-04-06",6.4,21,265.483333333333,6,4,2011,900,1500,0.2225,-0.00999999999999996
"1971","2011-04-06",6.53,20,273.166666666667,6,4,2011,960,1600,0.195499999999999,0.013
"1977","2011-04-06",6.2,20,225.2,6,4,2011,1020,1700,0.203166666666667,-0.034
"1983","2011-04-06",5.80333333333333,20,185.1,6,4,2011,1080,1800,0.446333333333334,-0.057
"1989","2011-04-06",6.25333333333333,20,233.683333333333,6,4,2011,1140,1900,0.274666666666667,0.021
"1995","2011-04-06",5.125,22,122.283333333333,6,4,2011,1200,2000,0.386166666666667,-0.03
"2001","2011-04-06",5.45666666666667,21,147.333333333333,6,4,2011,1260,2100,0.543500000000001,0.033
"2007","2011-04-06",5.65166666666667,22,171.816666666667,6,4,2011,1320,2200,0.348666666666668,-0.05
"2013","2011-04-06",5.275,22,139.35,6,4,2011,1380,2300,0.349833333333334,-0.07
"2019","2011-04-07",3.6175,20,37.775,7,4,2011,0,0,0.516499999999999,-0.022
"2023","2011-04-07",3.29,23,20.25,7,4,2011,160,240,0.338961538461537,0.00376923076923077
"2025","2011-04-07",4.14833333333333,24,59.1166666666667,7,4,2011,180,300,0.440666666666667,0.00699999999999998
"2031","2011-04-07",4.145,24,59.4333333333333,7,4,2011,240,400,0.400833333333334,-0.00699999999999994
"2037","2011-04-07",5.215,23,132.966666666667,7,4,2011,300,500,0.339333333333333,0.018
"2043","2011-04-07",5.54333333333333,24,169.483333333333,7,4,2011,360,600,0.205,0.0340000000000001
"2049","2011-04-07",5.24333333333333,24,133.183333333333,7,4,2011,420,700,0.211833333333333,0.0300000000000001
"2055","2011-04-07",5.54,23,159.35,7,4,2011,480,800,0.238333333333333,0.028
"2061","2011-04-07",6.075,22,216.4,7,4,2011,540,900,0.381333333333334,0.03
"2067","2011-04-07",5.73666666666667,23,183.816666666667,7,4,2011,600,1000,0.3465,-0.0779999999999999
"2073","2011-04-07",6.10833333333333,24,226.283333333333,7,4,2011,660,1100,0.451333333333333,0.0220000000000001
"2079","2011-04-07",6.21833333333333,24,241.9,7,4,2011,720,1200,0.236333333333334,-0.016
"2085","2011-04-07",4.86333333333333,23,113.833333333333,7,4,2011,780,1300,0.369,-0.017
"2091","2011-04-07",4.66833333333333,23,93.15,7,4,2011,840,1400,0.393166666666667,-0.025
"2097","2011-04-07",5.2,21,133.516666666667,7,4,2011,900,1500,0.443,-0.027
"2103","2011-04-07",4.97333333333333,20,111.133333333333,7,4,2011,960,1600,0.366666666666666,-0.004
"2109","2011-04-07",5.76166666666667,19,179.95,7,4,2011,1020,1700,0.227166666666668,0.00900000000000007
"2115","2011-04-07",5.92833333333333,20,201.316666666667,7,4,2011,1080,1800,0.229000000000001,0.00200000000000005
"2121","2011-04-07",6.755,19,300.5,7,4,2011,1140,1900,0.224,-0.00800000000000001
"2127","2011-04-07",6.10333333333333,19,218.216666666667,7,4,2011,1200,2000,0.328833333333334,-0.00799999999999992
"2133","2011-04-07",5.60166666666667,21,162.633333333333,7,4,2011,1260,2100,0.3925,-0.028
"2139","2011-04-07",5.245,21,138.716666666667,7,4,2011,1320,2200,0.4145,0.032
"2145","2011-04-07",4.91166666666667,22,105.2,7,4,2011,1380,2300,0.488666666666666,0.062
"2151","2011-04-08",4.96833333333333,23,110.45,8,4,2011,0,0,0.265,-0.00800000000000001
"2157","2011-04-08",4.71833333333333,23,95.1333333333333,8,4,2011,60,100,0.363499999999999,0.000999999999999979
"2163","2011-04-08",5.12833333333333,24,122.616666666667,8,4,2011,120,200,0.265166666666666,0.0260000000000001
"2169","2011-04-08",5.23666666666667,24,131.816666666667,8,4,2011,180,300,0.526166666666666,0.0489999999999999
"2175","2011-04-08",4.56,24,86.9166666666667,8,4,2011,240,400,0.208833333333334,-0.00799999999999992
"2181","2011-04-08",4.48333333333333,23,75.4166666666667,8,4,2011,300,500,0.400833333333333,0.028
"2187","2011-04-08",5.285,23,134.433333333333,8,4,2011,360,600,0.196666666666667,-0.004
"2193","2011-04-08",5.61166666666667,23,167.966666666667,8,4,2011,420,700,0.284666666666666,0.048
"2199","2011-04-08",5.44666666666667,23,147.033333333333,8,4,2011,480,800,0.368333333333333,-0.00300000000000002
"2205","2011-04-08",5.78166666666667,22,185.983333333333,8,4,2011,540,900,0.249833333333333,0.013
"2211","2011-04-08",5.95166666666667,22,204.3,8,4,2011,600,1000,0.3555,0.017
"2217","2011-04-08",5.55166666666667,23,162.783333333333,8,4,2011,660,1100,0.445333333333334,-0.033
"2223","2011-04-08",5.41166666666667,23,154.183333333333,8,4,2011,720,1200,0.412333333333332,0.013
"2229","2011-04-08",3.67166666666667,25,40.7833333333333,8,4,2011,780,1300,0.418,-0.0609999999999999
"2235","2011-04-08",3.63166666666667,26,36.3,8,4,2011,840,1400,0.589333333333334,0.051
"2241","2011-04-08",3.5,25,31.9,8,4,2011,900,1500,0.151999999999998,0.022
"2242","2011-04-08",3.91,21,49.5,8,4,2011,1000,1640,0.5585,0.057
"2244","2011-04-08",4.36833333333333,19,74.4333333333333,8,4,2011,1020,1700,0.2885,-0.00900000000000003
"2250","2011-04-08",4.975,19,116.333333333333,8,4,2011,1080,1800,0.126,0.056
"2256","2011-04-08",5.31,19,137.116666666667,8,4,2011,1140,1900,0.197166666666667,-0.02
"2262","2011-04-08",5.42333333333333,19,153.633333333333,8,4,2011,1200,2000,0.191333333333333,0.012
"2268","2011-04-08",5.86666666666667,20,201.166666666667,8,4,2011,1260,2100,0.2005,-0.013
"2274","2011-04-08",5.89666666666667,19,203.65,8,4,2011,1320,2200,0.386666666666667,-0.00700000000000003
"2280","2011-04-08",5.24833333333333,19,133.283333333333,8,4,2011,1380,2300,0.3855,0.017
"2286","2011-04-09",5.01833333333333,19,116.266666666667,9,4,2011,0,0,0.301166666666666,0.0100000000000001
"2292","2011-04-09",4.68166666666667,20,89.3333333333333,9,4,2011,60,100,0.402833333333333,0.023
"2298","2011-04-09",4.82166666666667,21,100.616666666667,9,4,2011,120,200,0.459333333333333,-0.018
"2304","2011-04-09",4.29,21,65.95,9,4,2011,180,300,0.351500000000001,-0.0819999999999999
"2310","2011-04-09",4.644,20,85.76,9,4,2011,310,510,0.145400000000001,0.0300000000000001
"2315","2011-04-09",4.98666666666667,20,114.266666666667,9,4,2011,360,600,0.218666666666667,0.015
"2321","2011-04-09",5.455,21,151.533333333333,9,4,2011,420,700,0.234166666666666,0.081
"2327","2011-04-09",5.6,20,160.9,9,4,2011,480,800,0.308833333333333,0.000999999999999979
"2333","2011-04-09",5.725,21,172.383333333333,9,4,2011,540,900,0.172166666666667,-0.00300000000000002
"2339","2011-04-09",5.135,21,68.95,9,4,2011,600,1000,0.108,-0.0109999999999999
"2341","2011-04-09",4.83666666666667,22,89.0333333333333,9,4,2011,690,1130,0.0680833333333323,-0.002375
"2344","2011-04-09",4.71,22,92.75,9,4,2011,720,1200,0.227833333333333,-0.015
"2350","2011-04-09",4.17666666666667,22,58.55,9,4,2011,780,1300,0.2965,-0.027
"2356","2011-04-09",4.20833333333333,20,63.05,9,4,2011,840,1400,0.4065,-0.00300000000000002
"2362","2011-04-09",4.74833333333333,20,96.1833333333333,9,4,2011,900,1500,0.1805,0.019
"2368","2011-04-09",4.51,19,81.5166666666667,9,4,2011,960,1600,0.3195,0.00200000000000005
"2374","2011-04-09",5.30166666666667,18,136.016666666667,9,4,2011,1020,1700,0.3665,0.00600000000000005
"2380","2011-04-09",6.19166666666667,20,228,9,4,2011,1080,1800,0.308333333333333,0.037
"2386","2011-04-09",6.23333333333333,20,235.95,9,4,2011,1140,1900,0.264,0.013
"2392","2011-04-09",6.39833333333333,21,251.633333333333,9,4,2011,1200,2000,0.290666666666666,0.026
"2398","2011-04-09",6.9425,21,322.275,9,4,2011,1260,2100,0.297499999999999,0.045
"2402","2011-04-09",7.13,22,346.8,9,4,2011,1430,2350,0.489000000000001,0.00199999999999996
"2403","2011-04-10",6.96833333333333,22,325.733333333333,10,4,2011,0,0,0.214666666666667,0.026
"2409","2011-04-10",6.35833333333333,22,259.766666666667,10,4,2011,60,100,0.410166666666667,-0.00499999999999998
"2415","2011-04-10",5.83,21,193.633333333333,10,4,2011,120,200,0.458,-0.053
"2421","2011-04-10",5.66166666666667,21,174.233333333333,10,4,2011,180,300,0.145,0.026
"2427","2011-04-10",5.61666666666667,21,170.4,10,4,2011,240,400,0.173666666666667,-0.034
"2433","2011-04-10",6.64166666666667,21,287.183333333333,10,4,2011,300,500,0.348166666666667,-0.00199999999999996
"2439","2011-04-10",6.52666666666667,21,262.516666666667,10,4,2011,360,600,0.287833333333333,-0.011
"2445","2011-04-10",6.26166666666667,21,244.016666666667,10,4,2011,420,700,0.329500000000001,-0.043
"2451","2011-04-10",6.29333333333333,21,243.983333333333,10,4,2011,480,800,0.439833333333334,-0.0119999999999999
"2457","2011-04-10",5.3725,21,148,10,4,2011,540,900,0.209416666666667,-0.146
"2461","2011-04-10",5.73,21,162.25,10,4,2011,600,1000,0.326000000000001,0.021
"2463","2011-04-10",5.928,21,206.18,10,4,2011,670,1110,0.318466666666668,0.00533333333333332
"2468","2011-04-10",5.68833333333333,21,174.716666666667,10,4,2011,720,1200,0.385499999999999,-0.000999999999999979
"2474","2011-04-10",5.825,21,196.85,10,4,2011,780,1300,0.342833333333333,0.024
"2480","2011-04-10",5.31,20,143.583333333333,10,4,2011,840,1400,0.271000000000001,0.00899999999999999
"2486","2011-04-10",5.48166666666667,19,152.4,10,4,2011,900,1500,0.181833333333334,-0.00599999999999996
"2492","2011-04-10",5.595,19,167.266666666667,10,4,2011,960,1600,0.316000000000001,0.019
"2498","2011-04-10",5.41833333333333,19,150.783333333333,10,4,2011,1020,1700,0.198666666666667,0.00499999999999998
"2504","2011-04-10",5.90833333333333,18,193.516666666667,10,4,2011,1080,1800,0.149499999999999,-0.004
"2510","2011-04-10",5.77333333333333,19,186.983333333333,10,4,2011,1140,1900,0.117333333333334,-0.062
"2516","2011-04-10",6.83,21,319.216666666667,10,4,2011,1200,2000,0.3975,0.041
"2522","2011-04-10",6.24833333333333,21,245.816666666667,10,4,2011,1260,2100,0.223166666666666,0.004
"2528","2011-04-10",6.765,21,307.583333333333,10,4,2011,1320,2200,0.315333333333333,0.0600000000000001
"2534","2011-04-10",6.56,21,289.716666666667,10,4,2011,1380,2300,0.505833333333334,-0.00300000000000002
